bootstrap_draw,raw_D1_prior_testing_treatment,raw_D2_prior_utilization,raw_D3_triage_urgency_pain,raw_D4_patient_vulnerability,raw_D5_respiratory_status,raw_D6_prior_medication_device,raw_D7_circulatory_status,raw_D8_arrival_mode,raw_D9_thermal_inflammatory,raw_D10_consciousness_neurologic,weight_D1_prior_testing_treatment,weight_D2_prior_utilization,weight_D3_triage_urgency_pain,weight_D4_patient_vulnerability,weight_D5_respiratory_status,weight_D6_prior_medication_device,weight_D7_circulatory_status,weight_D8_arrival_mode,weight_D9_thermal_inflammatory,weight_D10_consciousness_neurologic
121,0.0050141049820045663,0.00057844421061068797,0.025006902072928019,0.039353662107216809,0.0024531416356588231,2.434899151046637e-06,0.0046902913180412132,0.016585277418190339,0.0020270193626763713,0.00021620663555214586,0.052269743136865991,0.0060300154097571983,0.26068547680829529,0.41024386549977621,0.025572875644692915,2.5382706115279514e-05,0.048894134309305053,0.17289390501670263,0.021130746524216121,0.002253854944273357
122,0.005129835682618566,0.00070070296631165167,0.02507521890286964,0.039820977845935288,0.0022126428350327,1.1487391105491924e-05,0.0047452341150207179,0.017567018318312158,0.0024411119287054239,0.00034789476920937806,0.052317435195106753,0.0071462292944861018,0.2557335597315552,0.40612049912621134,0.022565985597544528,0.00011715596305721022,0.048395015680401013,0.1791599964017575,0.024896063545812461,0.0035480594640679461
123,0.0045911209858243134,0.00053072705885684414,0.024890967169489027,0.039562184938759078,0.0025032558502052619,1.9945137374353527e-05,0.0048982451401883634,0.017445416502487467,0.0023882407978172504,0.00040818518699167077,0.047215156128246248,0.0054580049235865924,0.2559790745482759,0.40685809509824611,0.025743520190672237,0.0002051160877783623,0.050373625474584037,0.17940892135721842,0.024560703690657184,0.0041977825007346948
124,0.0051419879031194505,0.00075863894172332579,0.024341898534616973,0.037836003403885037,0.0024682108494453216,2.5305010608557197e-05,0.0047817816935469392,0.016823371004755901,0.0021438132472287458,0.00024812395598731079,0.054372792220882156,0.0080220565131955898,0.25739792006931489,0.40008829081452635,0.026099539361576735,0.00026758213163659723,0.050563872838190506,0.17789494517119955,0.022669270027109088,0.0026237308523687423
125,0.0049098928550883342,0.00068027211410976037,0.025576631942332593,0.039254273058461339,0.0026409920830697555,1.9865027887427231e-05,0.0051314505080196421,0.016370391268011025,0.0024260320427887173,0.0003229513833889138,0.050444405813210975,0.0069891387857885009,0.2627751845332168,0.40329973351892889,0.027133642285041535,0.00020409397064655575,0.052720696658113408,0.16818995542617327,0.024925135536401747,0.0033180134724783428
126,0.0045782662072159875,0.00090303106517505729,0.024932128349607233,0.039615809063578568,0.0027320873760999244,2.3349287777154831e-05,0.0048824573963942791,0.017064390719129689,0.0023200493380119802,0.00026897924217108362,0.047043160968344253,0.009278935264071999,0.25618565503800533,0.4070652072899868,0.028073078409218546,0.0002399214579671268,0.050168823485546001,0.1753421149170992,0.023839254757745267,0.0027638484120153695
127,0.0054873436115159494,0.00058615852279236022,0.025288759811670797,0.037806709279760799,0.0023164676553154499,1.3320988863105296e-05,0.0047507107557635039,0.017326228441515712,0.0024132738680126592,0.00032284171133672437,0.056974771284850664,0.0060860500338768666,0.26257173021272151,0.39254487539775818,0.02405174966141601,0.00013831105676901371,0.049326354956534139,0.17989722761533375,0.025056882967775949,0.0033520468129638629
128,0.0051438347968925553,0.00072313700540680283,0.024912965492903755,0.039224761634493129,0.0022746669508329816,2.8198493156762209e-05,0.0053698426156428159,0.016759946749405931,0.0023046173264511163,0.00019820868798997473,0.053061948203412944,0.0074596210492699488,0.25699318441884356,0.40462852177874264,0.023464645481622002,0.00029088550514925582,0.05539336350845684,0.17288957780023989,0.023773602775639745,0.0020446494786232465
129,0.0044720451947533628,0.00061332365099329273,0.025099087207078142,0.039172796155164787,0.0025606798965824959,2.9062154831571172e-05,0.0049202385343168403,0.016023387317174051,0.0024496947870444761,0.00025593957047775618,0.046780548250777369,0.0064157707266232211,0.26255303983034617,0.40977333654956899,0.026786404036661257,0.00030400934631986829,0.051468946787474767,0.16761522097571174,0.025625426442348841,0.0026772970541676802
130,0.0045935380868357516,0.00055971668822718968,0.025913259984282774,0.039824007281639692,0.0021872136302873262,3.1035787003530748e-05,0.0050555655132172948,0.016973367430429185,0.0024534178663958507,0.00027045586601985951,0.046939137651449067,0.0057194733510105922,0.26479503476543792,0.40694221410339104,0.022350075197896883,0.00031713965373547008,0.051660371819033206,0.17344260897907421,0.025070287166511326,0.002763657312460198
131,0.0051953172490431286,0.00057626398348285357,0.025104452819657137,0.039497565525107178,0.0027456428228793241,2.6323566684699103e-05,0.0051571020896413562,0.016555513332092989,0.0025781445821692439,0.00024697440890778021,0.053185316516236543,0.005899309106501196,0.25699840937072826,0.40434306960956468,0.028107596817550533,0.00026947867836556806,0.05279410164887189,0.16948151083907562,0.026392889799472061,0.0025283176136336994
132,0.0049385776906700363,0.00076727207737967498,0.02517722878490786,0.039029631388019966,0.0025103734245059571,1.2925439017909028e-05,0.0049930978827246878,0.016753337651836449,0.0023144414128646821,0.0003043151532058659,0.051017731644775063,0.0079262661021283747,0.26009211197268095,0.40319366932513273,0.025933288027760813,0.00013352560605705904,0.051580949781997162,0.1730695228487405,0.023909222109061191,0.0031437125816662151
133,0.0050519738776937991,0.00069654390619011317,0.025173765978750564,0.038556286400108344,0.0027444005557969997,3.0287371310939003e-05,0.0049196563732074967,0.017041338094414708,0.0024941357123981624,0.00036415490312382952,0.052043283430728435,0.0071754986881181022,0.25932941649512448,0.39719044273308468,0.028271645782537574,0.00031200760092339665,0.050680204848863146,0.17555260774455028,0.025693523944801899,0.0037513687312679305
134,0.0047183014674834394,0.00044043544648328809,0.025270955437562661,0.039476262048142044,0.0029432105390342594,1.9607369443612273e-05,0.0049031339996883925,0.01678060369745539,0.0023166626804668172,0.00037948874472071108,0.048517906550892463,0.004528961530212307,0.25985915966183154,0.40593116108196642,0.030264792293704205,0.00020162096994649984,0.050418524302192652,0.17255356989619036,0.023822052112490118,0.0039022516005733734
135,0.0050223111960345356,0.00056648200701460221,0.025111660908100967,0.038282682949700948,0.0026889485767312821,1.1899767739762832e-05,0.0052703300630678861,0.01738004214285405,0.0023066520420288528,0.0002551037826447601,0.051831915831753624,0.005846282032655992,0.25916066204975902,0.39508997411974878,0.027750840373072558,0.0001228095464079966,0.054391552727792579,0.17936779429598443,0.023805413449883722,0.002632755572941254
136,0.0048151367796717814,0.00064572925094765865,0.02569887160372639,0.040364317445189007,0.0028268575582938802,1.8935560616992408e-05,0.0051526399660782735,0.016873195448812099,0.002771344021363658,0.00029226045650471112,0.048413143428658843,0.0064923976768818522,0.25838583903959228,0.4058375866130754,0.028422258117327803,0.00019038504075786713,0.051806523703983157,0.16964926828492208,0.027864104746278977,0.0029384933485217331
137,0.0047547194063975963,0.00059993920577977708,0.025120559472122769,0.039017171709731263,0.0026387194143575959,3.3454211742868826e-05,0.0050503851294780829,0.017792489221220707,0.0024279158321987033,0.00030702551751226172,0.048645423297235257,0.0061379640149734531,0.25700785778032498,0.39918377331099136,0.026996676754751106,0.00034226925969963482,0.051670372410821432,0.1820345420411546,0.024839950224707089,0.003141170905341069
138,0.00491423346873245,0.00056828442215242842,0.025406158223537492,0.03857378304742843,0.00267520826973624,2.3451514495993612e-05,0.0048930356733388634,0.017203486501583702,0.0022898659461260172,0.00032304740796997781,0.050729899249162901,0.0058664309834057281,0.26226915249119975,0.3981992593770376,0.027616320400270261,0.00024209125903187949,0.050511073254943625,0.17759252638535761,0.023638410645358449,0.0033348359542322006
139,0.0047711271257566881,0.00050526010155206114,0.02466406136195028,0.03835241169866873,0.0022732385185744003,2.5663871200734754e-05,0.0049375911472634409,0.015900545477788082,0.0024493839976864051,0.00033606233317494335,0.050640658309641269,0.0053628217160813108,0.26178390787700101,0.40707181447715984,0.024128113135778971,0.00027239587169309242,0.052407504468165139,0.16876810641466047,0.025997718112838637,0.0035669596169802436
140,0.0049804060073795004,0.00071990396230991213,0.02473183957298055,0.039561655523592483,0.0024763874086286843,1.7122125669682874e-05,0.0048158462784755,0.016560021271669043,0.0022688403173089771,0.00028549746805205833,0.051654574922503332,0.0074665264444394967,0.25650773416885242,0.41031604577493247,0.025683998201475777,0.00017758313718332938,0.049947833979434912,0.1717532382356427,0.023531411291365149,0.0029610538441703247
141,0.0048561447985803275,0.00058228378006192516,0.025085909203642776,0.039419431116359961,0.0026622715770014383,2.184753458006162e-05,0.0051628297010220571,0.017112817280099016,0.0024589292692396504,0.00029603631003578758,0.049725776765009236,0.0059624484981810576,0.25687379037221214,0.40364567227666254,0.027261032695010321,0.00022371359843132438,0.052866157793283845,0.1752312105972143,0.025178855449059897,0.0030313419549351473
142,0.0048833758297523308,0.00056817397776978641,0.025163683588654798,0.039526493342671297,0.002241899003544818,2.2308127246531942e-05,0.0051437831445066652,0.017021527172866646,0.0022559903569345572,0.00028148666241071239,0.050287716376936437,0.0058509057756244614,0.25912897704812143,0.40703340391720988,0.023086484670936342,0.0002297232109475182,0.052969322225714564,0.17528319765117217,0.023231593711758688,0.0028986754115786074
143,0.0046490201068679167,0.00059732336562549936,0.024692874933782007,0.038773365059273514,0.0021812561708002966,4.8731178760146596e-06,0.0050098163337183917,0.016515232990697713,0.0023739248695218932,0.00033006477939520476,0.048871333784724552,0.0062791704290058939,0.2595759332618443,0.4075925726734157,0.02292975636644199,5.1227089755795416e-05,0.052664088478263184,0.17361109340622899,0.024955124308211403,0.0034697002021081636
144,0.0048732120473693134,0.00063792655226519053,0.025602644683873226,0.039176903920533808,0.002406480502625266,1.713964891382847e-05,0.0047960860473042315,0.017278922666675866,0.0025275088112355101,0.0003691865451385855,0.049886488108526833,0.0065303777168634241,0.26209120743234621,0.40104927357216952,0.024634852703038765,0.00017545653327061768,0.049096958482541857,0.1768822619989627,0.025873805003819386,0.0037793184484607749
145,0.0050712051539751135,0.00055444196889694068,0.026163732943924697,0.039881097571577526,0.0026961310447583577,1.7215885977384607e-05,0.0052784321745326769,0.017012017219405411,0.0023768680593024192,0.00027475589753673738,0.051056222598313349,0.005582048393301552,0.2634130019647789,0.40151761430582983,0.027144290675660047,0.00017332726245546077,0.05314255682631807,0.17127473877081581,0.023929993174786258,0.0027662060277405765
146,0.0046523918501600861,0.00075243392600046115,0.025560550315412496,0.039756946651134994,0.0025707227692077401,2.1940656853174669e-05,0.0045519679711164942,0.016984425992406085,0.0024260792880248651,0.00026089961662995601,0.047698073825476361,0.0077142360547141084,0.26205639061172303,0.4076031936940373,0.026356018233134122,0.00022494387920616766,0.046668490387379434,0.17413073338636537,0.024873078776175596,0.0026748411517886045
147,0.0051901736933420298,0.00060032809639207966,0.025247386388915671,0.038166986403033669,0.0026017846916423877,2.7515756028106089e-05,0.0043978045232795733,0.017128132666559336,0.0024583534918123343,0.00032264491406601642,0.053984956691238407,0.0062442392488393939,0.2626076006899361,0.39698923961754889,0.027062145160656248,0.00028620176997342349,0.045743225709447291,0.17815617642857504,0.025570263083389604,0.003355951600395582
148,0.0050674921903283918,0.00058937078545060655,0.025719772338971613,0.039723485917618317,0.0028505762865320425,2.1764454698027969e-05,0.00515490069743925,0.016976735646820368,0.0025654550959952338,0.00040509385437656291,0.051148223385634489,0.0059487548197367738,0.25959993851241286,0.40094501482374867,0.028772005403304796,0.00021967733722133597,0.052030472371837916,0.17135297591177173,0.025894163307487044,0.0040887741268442702
149,0.0045938006139888705,0.00062261653906263805,0.025757696684331904,0.040121561103980727,0.0026019243674302289,1.8651196594279123e-05,0.0054900356572863216,0.017842860302554771,0.002502901794084612,0.00037417751407695457,0.045971921569483751,0.0062307620871680167,0.25776713255181055,0.40151182328217616,0.026038453341876124,0.00018664966528982653,0.054940888788658993,0.17856033453137815,0.02504749653770165,0.0037445376444568152
150,0.0047456594429470984,0.00060068329793131283,0.025842111507280652,0.039795673877258429,0.0027095494131375289,2.6486167482325202e-05,0.0047635689079016958,0.017058817317909609,0.0026916515955389439,0.00030982370715759971,0.048157759251785455,0.0060955831315153107,0.26223925241305795,0.40383649625170598,0.027495826425686539,0.00026877497057061883,0.048339500000775269,0.17310859057469816,0.027314203871138087,0.003144013109066598
151,0.0044679198787481748,0.00054804819192790573,0.025190609740482785,0.038241734632699247,0.0023765733801742253,2.9355850326372485e-05,0.004951174828173084,0.01635938256314037,0.0025554832626316156,0.0003362067487713884,0.047002786681143112,0.005765500043700634,0.26500673425942911,0.40230535552066826,0.025001695341884712,0.00030882531651857793,0.052086657904632849,0.1721016915518056,0.026883838099254213,0.0035369152809628813
152,0.0051203154973756505,0.00073619430618144448,0.025295835807368681,0.039370892823562709,0.0025116184781126868,2.2427958517676974e-05,0.0048659003265063838,0.016495145884564692,0.0025020421350005952,0.00025517643207858713,0.052691397330461735,0.0075759211945654438,0.26031070468515677,0.40515225245097269,0.025846197805700577,0.00023079837056363552,0.050073298726568939,0.16974584598800627,0.025747650968078819,0.0026259324799250711
153,0.0051199880332115574,0.0004724046510838078,0.025179744319781747,0.039111380006490504,0.0024646346119289605,1.8871590697251844e-05,0.0049525109912425987,0.017202585387698512,0.0026206975787427256,0.00028159301864448934,0.052553441414236089,0.0048489351915482707,0.25845416226589374,0.40145359802955088,0.025297916683657055,0.00019370495197805628,0.050834395421110123,0.17657366725889223,0.02689980440881928,0.0028903743743143983
154,0.0045813824574930705,0.00049363717473764059,0.024926561609879792,0.03968171649009572,0.0023572015197613691,2.6398345359291651e-05,0.0054946302525017308,0.017762360978023726,0.0024915997517981569,0.00042235242118918663,0.04663561831997011,0.0050249188063225163,0.25373686306549359,0.40393514439875094,0.023994842473596512,0.00026871870442537522,0.055931911741166677,0.18080976533138488,0.025362932719346507,0.0042992844395427681
155,0.004804336794400536,0.00055645925456679877,0.025240926169486515,0.038103170365368873,0.0024905842732769017,3.0225454694305173e-05,0.0051078891096612558,0.016489594049565071,0.002669664645797965,0.00031977318331511762,0.050143046176190545,0.0058077864419147406,0.26344050815119879,0.39768424089600984,0.025994322955495527,0.00031546422228336077,0.053311233256402732,0.17210252137561632,0.027863391626750812,0.0033374848981373483
156,0.0049507415197390563,0.00066583820475156648,0.024695463025430048,0.03897811523268082,0.002725603827382348,2.3635538613652986e-05,0.0049592475505995355,0.017694633930952691,0.0023337976963691376,0.00032121506325539525,0.050855967155556084,0.0068397523354329515,0.25368152457668941,0.40039855447011452,0.027998476222551943,0.00024279356347878353,0.050943344455368633,0.18176625025447685,0.023973689299076371,0.0032996476672543535
157,0.0047989520502847169,0.0006528258955560217,0.026541873078086867,0.040510900084166239,0.0026353172463672893,1.9842008946595005e-05,0.0049994395715237915,0.017006100916074251,0.0024366569425910887,0.00040341471871167719,0.047986966390654535,0.006527911506666784,0.26540460458812204,0.40508744001280739,0.026351769887477113,0.0001984095290943427,0.049991734898994666,0.17005195812434043,0.024365272581278741,0.0040339324805639763
158,0.0051134942124790835,0.00065721662628485012,0.02515259351391709,0.040248859450163127,0.0026062005610739303,2.8948237338652994e-05,0.0051706650747555139,0.017280399827902568,0.0025176956573220062,0.000200875887365302,0.051663485908907229,0.0066400978470464609,0.25412577125979147,0.40664881911442974,0.026331389137830157,0.00029247453691907716,0.052241103857590988,0.17459014441248458,0.025437192008067506,0.0020295219169330324
159,0.0049666760393172011,0.00052129295455283025,0.024367737186671668,0.040255446382308074,0.0021709291639119581,2.0334589940628082e-05,0.0050966072527804359,0.016643493650160164,0.0024714936119384057,0.00031948320030031856,0.051290889469318965,0.0053833950717630677,0.25164574954456126,0.41571820561441558,0.022419196845227914,0.00020999541681242107,0.052632689791224686,0.17187744608988725,0.025523127474101941,0.0032993046826868726
160,0.0046293718760389534,0.00058213844729893514,0.025589518055148901,0.038835694683057982,0.0026422527988522312,6.0167593535727518e-06,0.0051447913008225822,0.016639370724611923,0.0024520002412923205,0.00036559581172952569,0.047781268776976638,0.0060084422596877202,0.26411782695507907,0.40083596986369691,0.027271559628236467,6.2100950957828994e-05,0.053101082075175804,0.1717404145014832,0.025307900446884319,0.003773434541822154
161,0.0047957762671257918,0.00066865404061855959,0.025055644500759578,0.040027105957808798,0.0021221239532444218,9.2223782328138511e-06,0.0049580956883949973,0.017011933735140948,0.0024935980462911789,0.00023887040147613337,0.049247543539902926,0.0068663688930238418,0.2572949351140198,0.41103598951143311,0.021791965672141381,9.4704057959349376e-05,0.050914392100191982,0.1746945438347994,0.025606611216944956,0.002452946059583436
162,0.0048777018609090081,0.00069293756955341812,0.025429461091305543,0.039869770820193821,0.0025640519289111914,1.8350900474840413e-05,0.0049936970977839399,0.01748347770754716,0.0024480491741333881,0.00041802692958269478,0.049371688210976872,0.0070138558299026113,0.25739486753688773,0.40355846874390044,0.025953118087329263,0.00018574627200885203,0.050545782247933914,0.1769662916748502,0.024778947954791318,0.0042312334414187766
163,0.0046384448882041554,0.00062784989812783392,0.025460925696349633,0.039161209603483786,0.0027038149220403617,2.5391773853285445e-05,0.0050503684827472436,0.017629012966256425,0.0028118692186825068,0.00031866404387721352,0.047125472673214881,0.0063788023637722522,0.25867681670410503,0.39786837129664054,0.027470102435856628,0.0002579742507861804,0.051310516274241352,0.17910648694129799,0.028567907826750116,0.0032375492333349483
164,0.0053127259175182904,0.00070919211718121979,0.025811618941128541,0.040893420626075261,0.0029169300922647122,2.3375690414289957e-05,0.0050561653269522904,0.017055904171779185,0.0019484512976710553,0.00037123666770316624,0.053074704152692255,0.0070849056381205857,0.25786085340580883,0.40852967670773421,0.029140445805898651,0.00023352566504746523,0.05051163621865299,0.17039031977706637,0.01946523833251455,0.0037086942964640597
165,0.0042004280123854902,0.00061508194961065548,0.02563940583184211,0.038925253869218787,0.0024634353274236021,1.7366515064013287e-05,0.0046907117517214674,0.017280529118535982,0.0024084307564892619,0.00044312337350291384,0.043445018374762605,0.0063617913517445912,0.2651883222847502,0.40260382146868456,0.025479306572897816,0.00017962182992707992,0.048516022091881904,0.17873247746818341,0.024910394407782241,0.0045832241493855884
166,0.004876010946941854,0.00066391088674578604,0.025131219944932209,0.038884326087608022,0.0027393120051361413,2.5182786574912866e-05,0.0049086438583454363,0.017120259896928738,0.0023790116800816367,0.0002706139256264918,0.050268935582943958,0.006844548538097673,0.25908876954530319,0.40087557319986961,0.028240768986406425,0.00025962039255208764,0.050605362580151463,0.17650026861849707,0.024526274899382659,0.0027898776567959831
167,0.0046082909030320876,0.00059957109351128728,0.025218669569415049,0.038829069755622683,0.0021713703626716012,2.7282718593807428e-05,0.004505686181815227,0.017077395159841812,0.0023684633345213758,0.00028753735294490527,0.048156863109357746,0.0062655469635289973,0.26353631830303537,0.40576565938033721,0.022690925446154434,0.00028510573056675918,0.047084638803647556,0.17845960645318759,0.02475055654690398,0.0030047792632804785
168,0.0047661194367197091,0.0005768689983454132,0.025216043537221997,0.038096292755304344,0.0025412605532956034,2.4030672388105333e-05,0.0051145417065945513,0.018025468474190207,0.0025228904663151526,0.00026985684571357969,0.049057683409876394,0.0059377145423110131,0.2595488210320831,0.39212526960213423,0.026157203431600586,0.00024734779180303181,0.052643995006850276,0.1855362076973345,0.025968120064457968,0.0027776374215489888
169,0.0049952954463190627,0.00050678355322657622,0.025060109838628355,0.039735309412552849,0.0027635468827060593,2.5263911463269662e-05,0.005441235695788792,0.017053905331675157,0.0021952626840580115,0.00035469301990177473,0.050904146402481039,0.0051643360167664912,0.255372983199183,0.40491939454251019,0.028161696664218486,0.0002574498068524164,0.055448463748613862,0.17378641625238425,0.022370643390780307,0.0036144699762098555
170,0.0052614180117168084,0.00051877376978171346,0.025282893789122369,0.039256888541372825,0.0025267422536429029,6.550232193373936e-06,0.0041713246358849026,0.016994048201371351,0.0023144943180281267,0.00035226916084321152,0.054417914733199763,0.0053655852294826898,0.26149649302927513,0.40602704605066775,0.026133647660252342,6.774789157369626e-05,0.043143271995226141,0.1757664310143561,0.023938404849880437,0.0036434575460858698
171,0.0048513522852216178,0.00050468388172031473,0.024754212242355616,0.040038396373329663,0.00258294814117803,2.3588201574684152e-05,0.0048474967196228107,0.01781073928063899,0.0022181021674282366,0.0003873536476476323,0.049494063129615302,0.0051488439580972389,0.2525453670266859,0.40847640022901638,0.026351538879050493,0.00024064958989020857,0.049454728198666455,0.18170724418970857,0.022629337604909601,0.0039518271943598674
172,0.0046703823511286139,0.00053228025554245676,0.025306228536415613,0.039665657709892874,0.0022052021086729403,2.7070365152405017e-05,0.0043841117150393016,0.017225993953295323,0.0026557785156488324,0.00024223252741132546,0.04819053126038992,0.0054922416122543966,0.26111793546667689,0.40928321797263478,0.022753995960908987,0.00027932087354516025,0.045236697291301718,0.17774343462414,0.027403190564926523,0.0024994343732216789
173,0.0047468289474674368,0.000538542574784177,0.024582487048707642,0.038278122617457208,0.0026571535193180605,3.093182721171344e-05,0.0048880057654469289,0.016843302438321099,0.0027985084249485884,0.00027988843747342668,0.049630298638401273,0.0056307124423121231,0.25702130559242387,0.40021552869212074,0.02778177266366284,0.00032340660237353033,0.051106367760478999,0.17610454038306653,0.029259703774744707,0.0029263634504152224
174,0.0052762356056200209,0.00075526936641957039,0.025832945264672971,0.040055322350508835,0.0029586027428272987,2.4431143717713224e-05,0.0053597622399397023,0.017246208806320246,0.0022177396040603693,0.00026499103645983066,0.052766836931277074,0.0075533350812841873,0.25835139143211588,0.40058724073044216,0.029588540039589765,0.00024433218547405581,0.053602174209974492,0.17247673451059164,0.022179279469408165,0.0026501354098426091
175,0.0048875881214422243,0.00069847469268006211,0.025916180022669297,0.039692360710355618,0.0026085347125966111,2.116458374717062e-05,0.0053748952404176018,0.016933588123111468,0.0022228770273872429,0.00031401253428464166,0.04953485539873502,0.0070789195083347922,0.26265597632471949,0.40227517118233069,0.026437045548945683,0.00021449937462839194,0.054473628280869102,0.17161896997420281,0.022528471995775682,0.0031824624114583176
176,0.0051601401759467855,0.00069089250193623164,0.024642205116608602,0.038783887736590791,0.0024819063190418132,1.0973102421006019e-05,0.005254681655738982,0.016713150099606163,0.0022304465788210324,0.00024107740486706386,0.053634491891998093,0.0071811359827142866,0.25613105564233957,0.40311969082635923,0.025796931828682892,0.00011405441572554315,0.054617155939577326,0.17371646562733184,0.023183259537200844,0.0025057583080703933
177,0.0050869267575521767,0.00051934741113092181,0.025816561552027068,0.039180016757867003,0.0024950057848335569,1.8681583260128047e-05,0.0050077936544373073,0.017061108806588718,0.0022800486713165269,0.00038228639133140762,0.051988168707181037,0.0053077077996901223,0.26384412856220296,0.40041805558417803,0.0254988498654414,0.0001909249628575617,0.051179431858562004,0.17436378490248169,0.023301997578205103,0.0039069501792001766
178,0.0048320107720301268,0.00055220948695087883,0.02439120529970638,0.039187029692098564,0.0026011235743905545,1.2890582398910801e-05,0.0045795879663732292,0.017138193799447539,0.0019663019696861605,0.00034671553029148313,0.050540203052321056,0.0057758107162062099,0.25511873352469505,0.40987500465026849,0.02720633703360836,0.00013482847672334738,0.047899997875879313,0.17925618038516819,0.020566448523947494,0.0036264557611825365
179,0.0048426762553328648,0.00058247543952524741,0.02531753151475305,0.040341619310913256,0.0023560673897118087,1.0643331654215926e-05,0.0051171567379931738,0.017087696492051649,0.0026046442890292087,0.00033541178551692633,0.049116394778393253,0.0059077031228208154,0.2567807152757004,0.40916113231655066,0.023896194983124987,0.00010794900417102243,0.051900287616668685,0.17331037684642525,0.02641736312981191,0.0034018829263330035
180,0.005031796293670174,0.00053377075564014739,0.025010818962733199,0.039194731300307276,0.0026500151911104867,2.1815306731095456e-05,0.0045053615039195574,0.017125018935700377,0.0021944156283971129,0.00031868324291147831,0.05209630839082826,0.0055263536663468288,0.25894755306943112,0.40579957731697081,0.027436724497400918,0.00022586306773454527,0.04664590707211648,0.17730254080343327,0.022719710147734117,0.00329946196800348
181,0.0050586483632385831,0.00054891103221612269,0.025664904103015487,0.038014375877232859,0.0027198925508770877,1.332206393193217e-05,0.0052651978057749313,0.017380762778602094,0.0024037789005747364,0.0002728208310161121,0.051967459465508077,0.0056389592176751572,0.26365538141610212,0.3905214190934494,0.027941437265220734,0.00013685747015164499,0.054089340452657592,0.17855245518555057,0.024694003933431657,0.0028026865002530638
182,0.0050211918886503247,0.00073315977058582404,0.02491104003837083,0.040324227314419404,0.0022627977737773477,2.565752095521378e-05,0.0052002831197709614,0.01689261481652941,0.0022678741731358889,0.00018079336885854785,0.051331122254015218,0.0074950160540035692,0.2546629704741265,0.41223038035129533,0.023132346211349367,0.00026229416722033458,0.053161953276437371,0.17269144369830833,0.023184241713824084,0.0018482317994200179
183,0.0050727825527164946,0.00065661207363978339,0.025816814861898515,0.03908363141795957,0.0026501477893145797,2.120672973639694e-05,0.004953716141897554,0.017004731909195263,0.0023630517086855236,0.00038468679125527573,0.051759188445042251,0.0066996185430049683,0.26341704411757244,0.39878252668162423,0.027040287536253777,0.00021637890237212283,0.05054431658112761,0.17350460308497481,0.024110956348747062,0.0039250797592808289
184,0.004997753213830983,0.00053821737044730598,0.02613290722748992,0.040028351140272103,0.002869482401273272,1.9457968355739836e-05,0.0050991444852950072,0.01751965055831578,0.002310067152748947,0.00043064351061256181,0.050004697175728391,0.0053850991580482906,0.26147111638398524,0.40050108350162333,0.02871042094068562,0.00019468544637037802,0.05101916099754928,0.17529173276677698,0.023113227781861964,0.004308775847370599
185,0.0045260796163920586,0.00061349425283312479,0.02571782629454036,0.0402338362085045,0.0025948483758260286,9.9340631355159397e-06,0.0047644676594087304,0.017125938216530048,0.0022641572235340161,0.00026612856585027573,0.046129549129896495,0.0062526989526388715,0.26211464050953609,0.41006099789819717,0.026446548841912883,0.00010124741328226366,0.048559186669300501,0.17454659999656583,0.023076163199285453,0.0027123673893843809
186,0.0047481870146588428,0.00044975618451377128,0.025163342663367845,0.038783994367472652,0.0026453363063846016,2.8386145514266752e-05,0.0051326559426000421,0.017037223859688783,0.0021310851830754025,0.00034866589487901226,0.049220009026038104,0.0046622012555406532,0.26084481280804062,0.40203735592962381,0.027421724644624494,0.00029425259243438351,0.053205438421526377,0.17660894770227686,0.022090964745575398,0.0036142928743192479
187,0.0047086107123112588,0.00054887749871529922,0.025896249063237654,0.039527196636202147,0.0028086637965033193,3.1599801292935453e-05,0.0048416918525068771,0.01733628092244547,0.002788151754721802,0.00026686770663875256,0.047680110833676279,0.0055580173371373191,0.26222937102939581,0.40025842689244823,0.028440958340783678,0.00031998441154413096,0.049027710773889739,0.17554982697225496,0.028233250274578375,0.0027023431342912854
188,0.0051646696262120685,0.00058681801146027209,0.02538053034281702,0.039475540438458828,0.0029018523084705372,2.1213185557426105e-05,0.0050229558932567194,0.017056871308519867,0.0024222288633221323,0.00041059207830787872,0.052463408807196459,0.0059609762983515602,0.25781884137577715,0.40099784996834992,0.029477406102557419,0.00021548639246038459,0.051023861644702885,0.17326599321841571,0.02460532662846493,0.0041708495637235088
189,0.0048915606313178032,0.00078662314263930127,0.02593738734164747,0.03984973523376225,0.0028202030414118521,2.119594724802505e-05,0.004707987747752722,0.016511557401269729,0.0023707048516928854,0.00035607066305455028,0.049785343315821733,0.0080060958389710814,0.26398563379791679,0.40558277801065973,0.028703472617324616,0.0002157281878284082,0.04791697456388401,0.16805138806582717,0.024128568331824571,0.0036240172699417866
190,0.004715423140347846,0.00061529895333646209,0.025350071688753167,0.039963744430281063,0.0028118460100443042,1.4193543103280509e-05,0.0053032218070861586,0.017316812341489927,0.0026454999324379827,0.00040088994457321671,0.047564714033487769,0.0062065519656406129,0.25570746775336306,0.40311633101785349,0.028363234304375678,0.00014317099414745598,0.053493869203772401,0.17467557045872664,0.026685292924261615,0.0040437973443713466
